0.3054639,0.8855572,0.02894223
0.3058972,0.8854185,0.02890392
0.306285,0.8852956,0.02884568
0.3066944,0.8852019,0.02875145
0.3070957,0.8851374,0.02863543
0.3075491,0.8850185,0.0284995
0.3079191,0.8849672,0.02844062
0.3082921,0.8849821,0.0283796
0.3085115,0.8849992,0.02836786
0.3087025,0.8850466,0.02842373
0.3088382,0.8850964,0.028484
0.3088261,0.8851627,0.02862331
0.3086806,0.8854216,0.02887948
0.3086028,0.8854698,0.02896483
0.3085342,0.885621,0.0290278
0.3086084,0.8857067,0.02905156
0.3088446,0.8857549,0.02904332
0.3091362,0.8857794,0.02894734
0.3094079,0.8857208,0.02882449
0.3097567,0.8857943,0.02873528
0.310054,0.8859938,0.02865289
0.3104758,0.8862671,0.02851719
0.3109379,0.886465,0.02828498
0.3114589,0.8866152,0.02806324
0.3120956,0.8870412,0.02784379
0.3126256,0.8870164,0.02748454
0.3132321,0.8869772,0.02717595
0.3138784,0.8872342,0.02709052
0.3146818,0.8871948,0.02699244
0.3153771,0.8872815,0.02676727
0.3161734,0.8872834,0.0264435
0.3169757,0.8873173,0.02606414
0.3178234,0.8874763,0.02583121
0.3186156,0.8877497,0.0253841
0.3199408,0.8879174,0.02456971
0.3215682,0.8879825,0.02352233
0.3230068,0.8879693,0.02267447
0.3238222,0.887421,0.02109836
0.3250612,0.8872362,0.02010651
0.3259712,0.8876153,0.0189264
0.3268724,0.8881854,0.01761274
0.3273714,0.8887508,0.0162209
0.3274703,0.8902382,0.01452865
0.3282337,0.8913585,0.01320899
0.328873,0.8931111,0.01128401
0.3298046,0.8951007,0.009923473
0.3304933,0.8971361,0.007911548
0.3316213,0.8981181,0.006350279
0.33392,0.8988568,0.004544213
0.3368828,0.8991265,0.001557752
0.3399604,0.8990648,-0.000420332
0.3431233,0.8990947,-0.001530826
0.3469021,0.8986763,-0.002361625
0.3497938,0.8976223,-0.001781881
0.3516434,0.8962013,-0.001429766
0.3534112,0.8940336,-0.001194358
0.3538855,0.8910762,-0.001206487
0.3537835,0.8880174,-0.001049027
0.3535539,0.8846635,-0.0009848177
0.3530916,0.881405,-0.0005679727
0.3526492,0.8772789,-0.0001219809
0.352308,0.873633,0.0003207922
0.3518656,0.8700049,0.0008047521
0.3517816,0.8652176,0.002139673
0.3512483,0.8624185,0.003346398
0.3505868,0.8592839,0.004398152
0.350389,0.8563141,0.005264804
0.3501309,0.8538775,0.005941764
0.3501405,0.8520628,0.006463706
0.3503501,0.849866,0.006998405
0.3506488,0.8474755,0.007537723
0.3508611,0.8455954,0.007910028
0.3513673,0.8439218,0.008516014
0.3517506,0.8419172,0.009371594
0.352491,0.8401651,0.009933099
0.3527265,0.8388278,0.0102938
0.3531422,0.8373231,0.01070607
0.3536024,0.835811,0.01125775
0.3541084,0.8346676,0.0118611
0.3547711,0.8338015,0.01236832
0.3553383,0.8326634,0.01283181
0.3558481,0.831771,0.01310025
0.3562384,0.8310483,0.01333344
0.3568831,0.8301446,0.01363011
0.357742,0.8292464,0.01412807
0.3585545,0.8284006,0.01478283
0.3591312,0.8277017,0.0152759
0.3598619,0.8269278,0.0159321
0.36033,0.8263289,0.01665221
0.3607674,0.8257315,0.01736608
0.3612016,0.8253021,0.01808994
0.3614774,0.8244228,0.01897754
0.3618995,0.8234214,0.01978935
