0.2302087,0.6688018,0.08136512
0.2300114,0.6692076,0.08200441
0.2298658,0.6697407,0.08272843
0.2300472,0.6699868,0.08294044
0.2303843,0.6700898,0.08275007
0.2306274,0.670219,0.08244739
0.2308858,0.6703294,0.08223318
0.2308848,0.6704159,0.0821458
0.2308256,0.6706534,0.08231099
0.230685,0.6709953,0.08246963
0.2303953,0.671515,0.08260204
0.2299288,0.6722458,0.08292799
0.2295397,0.6731742,0.08317213
0.2293427,0.6742366,0.08276133
0.2293809,0.6754743,0.08212857
0.2291109,0.6779435,0.08216704
0.2290484,0.6813219,0.08262779
0.2298827,0.6861226,0.08323009
0.2314689,0.6900488,0.08240412
0.2343516,0.6937373,0.07944553
0.2379465,0.697332,0.07600676
0.2412603,0.7011977,0.0746427
0.245344,0.7060214,0.07599388
0.249787,0.7090963,0.07696025
0.2548694,0.7100922,0.07762329
0.2591819,0.7099344,0.07806359
0.2633278,0.7103098,0.07841872
0.2660596,0.7125105,0.07919316
0.268192,0.7161224,0.08162524
0.2711147,0.7186063,0.08412902
0.2742941,0.7166842,0.08523421
0.2778347,0.7100871,0.08485119
0.2811931,0.7024235,0.08304404
0.2844332,0.6936277,0.07879786
0.2877532,0.6867185,0.07621829
0.2905072,0.6818998,0.07540537
0.2935774,0.6772431,0.07553856
0.2959384,0.6731623,0.07753776
0.298582,0.6674848,0.07923962
0.3011257,0.6622053,0.08061205
0.3031424,0.656437,0.08226199
0.3047842,0.6516464,0.08306451
0.3061493,0.647051,0.08352976
0.3066603,0.6422142,0.08376025
0.3074223,0.6374503,0.08407839
0.3078113,0.6330051,0.08345206
0.307134,0.6302596,0.0828868
0.3065703,0.6267061,0.08306597
0.3057737,0.6241145,0.08490749
0.3056674,0.6204879,0.08647095
0.3054393,0.6173265,0.08795469
0.305119,0.6139058,0.09076051
0.3057156,0.6098144,0.09200405
0.3063743,0.6061417,0.09201185
0.3068037,0.6017804,0.09178881
0.3081318,0.5978301,0.09280004
0.3102851,0.5930834,0.09446426
0.3119038,0.5876935,0.09651314
0.3146785,0.579488,0.09803979
0.3132603,0.5681989,0.09879564
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
0.3144062,0.5586964,0.09958999
